User ID,Name,Linked Accounts,Money Sources,Total Credit Amount,Transfer Accounts,Transaction Amount,Employment Status,Education Level,Marital Status,Fraud Indicator
3668,Name 3668,2,['2225218563896516'],82756.44,['4100744965865250'],37891.47,Employed,Bachelor,Single,0
3669,Name 3669,2,['2297001546344140'],165649.55,['4597450983277607'],107711.72,Employed,Master,Single,0
3670,Name 3670,1,['5351982915568110'],256558.29,"['4782182242263806', '4880180321262518', '4407189658123346']",140196.55,Employed,Bachelor,Single,0
3671,Name 3671,2,"['2288478655872668', '2229731788246289', '2241187527707236']",223910.38,['4731488324741763'],116764.42,Student,High School,Divorced,0
3672,Name 3672,1,"['2247172744703659', '2358363028066823']",13683.56,['4294162462558904'],7752.54,Unemployed,Master,Married,0
3673,Name 3673,2,"['5545117562949258', '2700798131847020', '2345766086914138']",136583.1,['4751174358891139'],124523.08,Unemployed,PhD,Married,0
3674,Name 3674,2,"['2291734625665748', '2282123506217426']",226082.05,['4593576591241314'],155233.96,Unemployed,Bachelor,Divorced,0
3675,Name 3675,2,"['2261735612019514', '2261746898104813']",73347.62,['4811009049116504'],150000.0,Student,High School,Divorced,0
3676,Name 3676,1,"['2494805913110707', '2222303019869185']",231788.95,['4502377921461874'],217681.39,Student,Bachelor,Married,0
3677,Name 3677,2,['5273345240547412'],53590.81,['4120052802427102'],27209.14,Employed,PhD,Single,0
3678,Name 3678,1,"['2705726556490377', '2390944187939635']",239807.55,['4605567242493178'],214042.25,Employed,PhD,Married,0
3679,Name 3679,1,['2281231143483789'],29540.94,['4933258178529978'],12118.73,Employed,Master,Divorced,0
3680,Name 3680,1,['2312282846619354'],150000.0,['4739805935930190'],64434.02,Employed,High School,Married,0
3681,Name 3681,2,['2288931240235759'],222565.89,['4136246464136785'],216186.43,Unemployed,Master,Married,1
3682,Name 3682,1,"['2240923993426286', '2249337125003874', '2344021334651145']",38336.75,['4699716513169747'],25837.54,Employed,PhD,Divorced,0
3683,Name 3683,1,"['2236746092054030', '2231402803824114']",74841.99,['4392722979023451'],47719.72,Student,High School,Married,0
3684,Name 3684,2,"['2234552635460060', '2720652504347348', '2224798939776337']",163559.36,['4585025435405784'],156231.79,Student,High School,Divorced,1
3685,Name 3685,2,['2702346068029259'],171166.51,['4291217746601137'],98220.6,Unemployed,High School,Divorced,1
3686,Name 3686,2,['2258929789162018'],85953.24,"['4134665883838626', '4817990741876848', '4039118820600572']",23061.89,Employed,Bachelor,Divorced,0
3687,Name 3687,1,['2375930032702590'],198480.8,['4209017515248768'],123003.67,Unemployed,High School,Divorced,1
3688,Name 3688,3,"['2260223791630915', '2325134031842561']",83970.81,['4537355014612198'],54471.17,Student,High School,Single,0
3689,Name 3689,2,['2263507761523135'],194338.11,['4233935120503238'],150000.0,Unemployed,Bachelor,Divorced,1
3690,Name 3690,2,['2227349088395953'],19911.71,['4529227062275055'],11734.88,Student,Bachelor,Single,0
3691,Name 3691,1,"['2247719429768678', '5383709206211239']",230175.59,"['4880218719482486', '4403891025947216', '4581794237497794']",140112.5,Employed,PhD,Single,0
3692,Name 3692,2,['2230454625116303'],11102.19,['4721345038243100'],3002.71,Employed,Bachelor,Divorced,0
3693,Name 3693,1,['2718092823566662'],184503.82,['4680593907712759'],120639.6,Employed,Bachelor,Single,0
3694,Name 3694,1,"['2536598725769949', '5329796745089389']",82479.0,['4012531243224328'],44323.82,Employed,Bachelor,Single,0
3695,Name 3695,3,"['5130795514237525', '5427780575892618']",246123.68,['4215046543982710'],66059.03,Student,Bachelor,Single,0
3696,Name 3696,2,['2242194327139643'],28710.18,['4309877146416756'],150000.0,Student,High School,Single,0
3697,Name 3697,1,"['2232645500618564', '5531210215283096']",40506.07,['4637969133244565'],9305.0,Unemployed,Bachelor,Married,0
3698,Name 3698,2,"['2221612645792020', '2610147920165781']",63887.65,['4427911925581030'],62618.1,Employed,PhD,Single,0
3699,Name 3699,1,"['5401331013083137', '2344033868248404']",290969.95,['4419631984649367'],234656.04,Student,Master,Divorced,0
3700,Name 3700,3,['5265320441753168'],133726.63,['4150742438326172'],101422.34,Unemployed,Bachelor,Married,1
3701,Name 3701,1,"['5100775552017498', '2354827487456968']",224987.83,['4754895711786684'],60408.82,Unemployed,Master,Single,0
3702,Name 3702,2,"['2720930520662118', '2246475493538874']",267866.81,['4595670215750145'],184160.41,Student,Bachelor,Married,0
3703,Name 3703,3,['2702183931559042'],137545.38,['4167053364559591'],126978.82,Student,PhD,Single,0
3704,Name 3704,2,['2293766413909787'],62900.39,['4401409794449603'],44806.8,Unemployed,Bachelor,Divorced,0
3705,Name 3705,1,['2271148077294929'],219752.48,['4541373698825261'],116211.23,Student,Master,Single,0
3706,Name 3706,1,"['5346760133897885', '2592723611754919']",84083.79,['4708180007733972'],76814.53,Employed,PhD,Married,0
3707,Name 3707,1,"['2233410803347216', '2720962991825916', '2720906879756024']",129829.08,['4573381546480651'],87617.71,Employed,PhD,Divorced,0
3708,Name 3708,1,['2269461212075358'],206740.97,['4465143867653626'],46686.84,Unemployed,Master,Single,1
3709,Name 3709,1,"['2720251334928573', '2719534371959384', '5112749688712195']",282736.85,['4242892532301835'],128779.44,Unemployed,Bachelor,Divorced,1
3710,Name 3710,1,"['2616467119479478', '2282979328961008']",204195.11,['4967213082265101'],105249.4,Unemployed,Master,Married,0
3711,Name 3711,2,"['2700888296081927', '2335725316601578']",150000.0,['4323315050211196'],75543.38,Student,High School,Divorced,0
3712,Name 3712,1,"['5486191923563786', '5137845588928864']",16045.58,['4612483619949316'],12112.73,Unemployed,High School,Divorced,0
3713,Name 3713,3,"['5487188694024518', '2271643288321495']",261374.57,['4350959311660935'],121779.6,Unemployed,PhD,Single,1
3714,Name 3714,1,['2416394366399468'],131197.1,['4090659175835319'],81330.75,Student,Master,Divorced,0
3715,Name 3715,2,"['2720150546476084', '2712646232743646']",220521.08,['4514772058270377'],209463.24,Employed,PhD,Married,0
3716,Name 3716,1,"['2672196010766581', '2236206638531462']",195433.19,['4313328310362602'],185689.23,Unemployed,Master,Single,0
3717,Name 3717,2,['2720776316770791'],261307.86,['4299060036535090'],85325.5,Student,Bachelor,Single,0
3718,Name 3718,2,['2281001001755580'],209087.14,['4700855975610082'],208022.23,Unemployed,PhD,Divorced,1
3719,Name 3719,1,"['2269947101112542', '5539187529387759']",63806.26,['4650040748073914'],56282.2,Employed,Bachelor,Single,0
3720,Name 3720,1,"['2460978280439023', '2452142242456589']",139556.15,['4823780177359753'],105816.09,Unemployed,High School,Single,0
3721,Name 3721,1,"['2394470245811646', '2720673214766544']",150149.91,['4878487451832067'],73425.85,Student,Bachelor,Divorced,0
3722,Name 3722,1,"['2566821338454862', '2255075255233199']",149037.6,['4397781879629275'],86042.71,Unemployed,High School,Single,0
3723,Name 3723,3,"['5416645433819694', '5283767969578336']",150000.0,['4446721774057983'],114583.57,Unemployed,Master,Single,1
3724,Name 3724,1,"['2682562528535222', '2291836093275437']",127067.86,['4280854874857587'],94039.47,Unemployed,PhD,Divorced,0
3725,Name 3725,2,['2526075246333614'],160615.04,['4889694834768358'],150000.0,Unemployed,High School,Divorced,1
3726,Name 3726,2,"['2295705065105334', '2294350868234113']",186872.38,['4393668358455138'],76305.53,Unemployed,High School,Married,0
3727,Name 3727,2,['2261853038888287'],149322.61,"['4273522809153567', '4127687278568112', '4458365211546938']",69769.0,Student,Bachelor,Divorced,0
3728,Name 3728,1,['5103373679352985'],262904.34,['4376953838768750'],105698.2,Employed,PhD,Divorced,0
3729,Name 3729,1,"['2291480747584538', '2225807622455932']",161726.38,['4711988890265471'],150000.0,Student,Master,Divorced,0
3730,Name 3730,2,"['2290467933124881', '5490875424172071', '2279838360829355']",218677.99,['4506345543182984'],144453.32,Employed,Bachelor,Married,0
3731,Name 3731,2,"['2296207377285465', '2321747868201801']",210567.8,['4683608749195265'],108554.21,Unemployed,PhD,Single,0
3732,Name 3732,1,"['5241264898743026', '2225014809875780']",223098.19,['4997999647510874'],116681.13,Employed,PhD,Single,0
3733,Name 3733,1,['2297656695252947'],51299.94,['4148326465286189'],38365.77,Unemployed,Master,Single,0
3734,Name 3734,2,"['2720496090773396', '2286335152353406']",174436.3,['4144499051557901'],66285.5,Employed,Master,Divorced,0
3735,Name 3735,2,['5265089553714678'],199299.2,"['4752136284966318', '4815608593772749', '4388143233527805']",150000.0,Employed,Bachelor,Divorced,0
3736,Name 3736,2,['2461289045660294'],164464.25,['4324348874082484'],110417.51,Unemployed,Bachelor,Married,1
3737,Name 3737,2,"['2227125787625068', '2223592735421284']",162144.57,['4108383670672040'],150000.0,Employed,Bachelor,Single,0
3738,Name 3738,3,['2409584309555809'],243782.59,['4318482044251113'],234597.51,Student,PhD,Married,1
3739,Name 3739,2,['2237887834071756'],144029.17,['4896866006791639'],39544.16,Unemployed,PhD,Divorced,0
3740,Name 3740,1,['2720651427984229'],79316.67,['4602718062707717'],54922.17,Employed,High School,Divorced,0
3741,Name 3741,2,"['2716894374106323', '5307042528384192']",34352.51,['4820244742873189'],32831.25,Student,Master,Single,0
3742,Name 3742,2,"['5158309556683559', '2709800762694407', '5580263386265129']",72003.66,"['4085527513780439', '4955328885079642', '4671278920581479']",51877.41,Unemployed,Bachelor,Divorced,0
3743,Name 3743,2,['2720728424831569'],71465.61,['4809680933702361'],54379.05,Unemployed,PhD,Divorced,0
3744,Name 3744,3,['2256115924576468'],73910.64,['4024513338927938'],72658.45,Employed,PhD,Married,0
3745,Name 3745,1,"['2241807078284489', '2394023891635791', '2705995868536546']",184577.94,['4655960098496636'],62444.22,Student,High School,Married,0
3746,Name 3746,2,"['2293918326952673', '2555686074675456']",264181.23,['4615429597182161'],125296.2,Unemployed,Bachelor,Divorced,0
3747,Name 3747,2,['5114207597746018'],153986.79,"['4708806577426031', '4926571591332658', '4693858114990281']",124250.27,Student,Master,Divorced,0
3748,Name 3748,2,['2720793718161206'],224301.94,"['4559946454569543', '4432513611154024', '4701492231279004']",165563.59,Student,Master,Single,1
3749,Name 3749,1,['2227485297006120'],229881.53,['4202087104309682'],95526.82,Employed,Bachelor,Single,0
3750,Name 3750,1,"['2256353117853838', '2720718903132043']",41508.38,['4899052551761841'],19883.45,Employed,PhD,Single,0
3751,Name 3751,1,"['2716854226135979', '2350150918210985']",165192.02,['4225966917848361'],133980.31,Unemployed,Bachelor,Divorced,0
3752,Name 3752,3,['2241689485002302'],27742.61,['4073450924430060'],21780.04,Student,Master,Single,0
3753,Name 3753,2,"['2411729275398397', '5438902862070669']",208516.7,['4816772707773255'],81720.92,Student,Bachelor,Single,0
3754,Name 3754,1,['5480535392705615'],17281.37,['4658178003735975'],13258.23,Student,PhD,Single,0
3755,Name 3755,2,"['2231907568499498', '5137216852636254']",121522.87,['4868434576137610'],77421.28,Employed,Bachelor,Divorced,0
3756,Name 3756,2,['2706636521249759'],177722.27,['4970139957610359'],107285.12,Unemployed,PhD,Divorced,1
3757,Name 3757,1,"['2462739511144743', '5424116669644875']",149866.1,['4057137856135938'],59017.15,Employed,High School,Divorced,0
3758,Name 3758,2,"['2549792667401299', '2239327802759890']",127221.55,['4089892688776869'],27248.4,Unemployed,Master,Married,0
3759,Name 3759,2,"['2295616617041119', '2291484896056181']",195695.76,['4683229251074135'],150000.0,Student,PhD,Married,0
3760,Name 3760,2,"['2292435785985715', '2227919664901380', '2280965233103788']",178132.03,['4805557995792304'],40550.88,Student,Bachelor,Single,0
3761,Name 3761,1,"['2720421430176233', '5532091190939590']",150000.0,['4210356080235116'],61164.22,Unemployed,PhD,Single,0
3762,Name 3762,1,"['2281159343531349', '2716835685805756']",249161.23,"['4729853862250473', '4515981299647264', '4886456861653934']",145044.73,Student,PhD,Single,0
3763,Name 3763,1,['2271757957234159'],26798.12,['4082898320763816'],24863.99,Student,High School,Divorced,0
3764,Name 3764,2,"['2221750465743200', '5544466044705585']",33940.73,['4974482046398529'],18059.42,Unemployed,High School,Single,0
3765,Name 3765,1,"['2265141656711791', '2707047187137578']",109078.92,['4055949320191210'],83532.52,Employed,Bachelor,Single,0
3766,Name 3766,1,['2290907925234362'],194306.36,['4973727670788663'],90240.52,Employed,High School,Married,0
3767,Name 3767,2,"['2265471298638247', '2232487242763881']",150000.0,['4022314510225924'],126341.81,Student,Bachelor,Single,0
3768,Name 3768,1,"['5275502138031556', '2717637056030439']",120775.6,['4912489161705987'],150000.0,Employed,PhD,Single,0
3769,Name 3769,1,"['2639133304491388', '5278440325756312']",163225.41,['4054704287609923'],66026.21,Employed,High School,Married,0
3770,Name 3770,1,"['2273363630769204', '2280282917324544']",146567.94,['4617641055551525'],113736.03,Student,High School,Married,0
3771,Name 3771,3,"['2259159758669947', '5289259297406020']",88712.9,['4114536242945192'],70274.73,Unemployed,PhD,Married,1
3772,Name 3772,1,['2720425940144672'],125554.89,['4141546596776215'],88715.13,Unemployed,PhD,Divorced,0
3773,Name 3773,1,['2709385555356356'],225262.51,['4768945979175585'],142354.02,Unemployed,Bachelor,Single,1
3774,Name 3774,1,['2439773394505340'],66142.99,"['4427705256369779', '4874596092689076', '4727275781947017']",45605.31,Employed,PhD,Single,0
3775,Name 3775,3,"['2718902736763687', '2720174129557193']",111359.03,['4501408744010019'],94649.75,Unemployed,Master,Divorced,1
3776,Name 3776,3,['5508853779267317'],109034.65,['4570428676375715'],34111.61,Employed,High School,Single,0
3777,Name 3777,2,['5240829704312934'],147663.02,['4252042879281953'],142542.89,Employed,High School,Divorced,0
3778,Name 3778,1,"['2224519070061176', '2274804312261340']",265357.42,['4695778121254208'],150000.0,Unemployed,Bachelor,Single,0
3779,Name 3779,2,"['2267950233785278', '2557822733640445']",277551.78,"['4235277621303976', '4173201696721502', '4586316146069780']",154368.11,Student,High School,Single,0
3780,Name 3780,1,"['2302578933022614', '2517199395711668']",299779.66,['4859514122695046'],278881.25,Unemployed,Bachelor,Married,0
3781,Name 3781,2,['2710298961148456'],150000.0,['4605340189983407'],79248.05,Unemployed,PhD,Divorced,0
3782,Name 3782,1,['2266662469964680'],111476.18,['4789951184950650'],71278.4,Student,PhD,Married,0
3783,Name 3783,2,"['2711335020839250', '2264798440654594']",138834.79,['4361170857711630'],91035.85,Student,PhD,Single,0
3784,Name 3784,2,"['5261564172581041', '2303783986992759', '2331157007588332']",191681.64,['4965343505881986'],63038.07,Employed,PhD,Divorced,0
3785,Name 3785,1,['2604999675312986'],265735.1,['4229710099262124'],66279.63,Student,High School,Married,0
3786,Name 3786,1,"['2221214437775204', '2248005909019470']",221234.56,['4166998384899099'],83820.77,Unemployed,PhD,Single,0
3787,Name 3787,2,"['5365180404650150', '5263891138594620', '2713574072679739']",36524.81,['4741498012260453'],35843.0,Student,Bachelor,Single,0
3788,Name 3788,2,"['2235595644753677', '5117760729054492', '5187983544887087']",46454.41,['4127866311277135'],30833.26,Employed,PhD,Single,0
3789,Name 3789,1,"['2251299375117769', '2679201628047995']",125305.53,['4852680339045387'],44409.6,Student,High School,Married,0
3790,Name 3790,1,['2385533897130937'],89492.35,['4111977451404716'],40932.48,Student,PhD,Married,0
3791,Name 3791,1,['2516736635975438'],95490.09,"['4292660233796358', '4007973312761466', '4852904192551897']",51519.15,Employed,PhD,Divorced,0
3792,Name 3792,1,"['5289969750342385', '2719686453464806']",154935.1,['4515328285255159'],48347.07,Student,Master,Divorced,0
3793,Name 3793,1,"['2711584589865889', '2297340603764042']",40231.91,['4294218871137084'],27011.13,Unemployed,Master,Divorced,0
3794,Name 3794,2,"['2227732146331542', '2346570430565128']",272675.93,['4723962991868646'],95381.1,Employed,PhD,Married,0
3795,Name 3795,1,"['2260973729933423', '2499306169749301']",241263.4,['4270536001437241'],191521.71,Unemployed,PhD,Married,0
3796,Name 3796,1,"['2224608389017894', '2448664892933804']",159652.75,['4586420400564187'],84580.63,Unemployed,Master,Single,0
3797,Name 3797,1,['2235342951790228'],192405.07,['4678542945660441'],108405.33,Unemployed,High School,Divorced,1
3798,Name 3798,3,"['5162652605587386', '2709560992893498']",85346.74,['4371299833199004'],20042.22,Unemployed,PhD,Divorced,1
3799,Name 3799,1,['5169105982772066'],44493.55,"['4831554141690233', '4992104523105387', '4167987357498772']",27969.53,Unemployed,Master,Divorced,0
3800,Name 3800,1,"['2335195482739836', '2245476733075397']",46771.35,['4608099604917260'],29599.98,Employed,Bachelor,Married,0
3801,Name 3801,2,"['5120442305743278', '2396374750970516']",213048.48,['4864496674526188'],180223.89,Student,High School,Single,0
